"ensembl_gene_rec","gene_name","d0_rc","d6_rc"
"ENSG00000049656.13","CLPTM1L",940,976
"ENSG00000049759.17","NEDD4L",1049,1224
"ENSG00000049768.14","FOXP3",7,5
"ENSG00000049769.12","PPP1R3F",61,115
"ENSG00000049860.13","HEXB",981,1202
"ENSG00000049883.14","PTCD2",196,213
"ENSG00000050030.14","NEXMIF",5,5
"ENSG00000050130.17","JKAMP",753,727
"ENSG00000050165.17","DKK3",439,465
"ENSG00000050327.14","ARHGEF5",501,470
"ENSG00000050344.8","NFE2L3",203,202
"ENSG00000050393.11","MCUR1",868,1031
"ENSG00000050405.13","LIMA1",840,1057
"ENSG00000050426.15","LETMD1",904,1089
"ENSG00000050438.16","SLC4A8",290,61
"ENSG00000050555.17","LAMC3",18,6
"ENSG00000050628.20","PTGER3",11,8
"ENSG00000050730.15","TNIP3",3,4
"ENSG00000050748.17","MAPK9",571,1050
"ENSG00000050767.16","COL23A1",206,28
"ENSG00000050820.16","BCAR1",1034,871
"ENSG00000051009.10","FAM160A2",976,541
"ENSG00000051108.14","HERPUD1",1092,1139
"ENSG00000051128.18","HOMER3",447,539
"ENSG00000051180.16","RAD51",14,49
"ENSG00000051341.13","POLQ",189,500
"ENSG00000051382.8","PIK3CB",501,486
"ENSG00000051523.10","CYBA",2975,2704
"ENSG00000051596.9","THOC3",281,434
"ENSG00000051620.10","HEBP2",1830,1684
"ENSG00000051825.14","MPHOSPH9",523,862
"ENSG00000052126.14","PLEKHA5",552,369
"ENSG00000052344.15","PRSS8",3604,3392
"ENSG00000052723.11","SIKE1",4003,4330
"ENSG00000052749.13","RRP12",1089,772
"ENSG00000052795.12","FNIP2",154,160
"ENSG00000052802.12","MSMO1",302,2774
"ENSG00000052841.14","TTC17",2616,1790
"ENSG00000052850.6","ALX4",2,NA
"ENSG00000053108.16","FSTL4",10,28
"ENSG00000053254.15","FOXN3",721,278
"ENSG00000053328.8","METTL24",18,8
"ENSG00000053371.12","AKR7A2",336,330
"ENSG00000053372.4","MRTO4",519,514
"ENSG00000053438.9","NNAT",657,126
"ENSG00000053501.12","USE1",130,69
"ENSG00000053524.12","MCF2L2",36,21
"ENSG00000053702.14","NRIP2",20,13
"ENSG00000053747.16","LAMA3",2031,5070
"ENSG00000053770.11","AP5M1",685,690
"ENSG00000053900.10","ANAPC4",530,415
"ENSG00000053918.16","KCNQ1",142,97
"ENSG00000054116.11","TRAPPC3",613,616
"ENSG00000054118.14","THRAP3",2316,1899
"ENSG00000054148.17","PHPT1",345,285
"ENSG00000054179.11","ENTPD2",48,82
"ENSG00000054219.10","LY75",90,109
"ENSG00000054267.21","ARID4B",1509,1178
"ENSG00000054277.13","OPN3",659,382
"ENSG00000054282.15","SDCCAG8",362,530
"ENSG00000054356.13","PTPRN",2,31
"ENSG00000054392.12","HHAT",195,108
"ENSG00000054523.17","KIF1B",2239,2051
"ENSG00000054598.7","FOXC1",147,92
"ENSG00000054611.13","TBC1D22A",294,208
"ENSG00000054654.16","SYNE2",1674,1053
"ENSG00000054690.13","PLEKHH1",528,364
"ENSG00000054793.13","ATP9A",4756,4145
"ENSG00000054965.10","FAM168A",1325,669
"ENSG00000054967.12","RELT",257,495
"ENSG00000054983.16","GALC",327,205
"ENSG00000055044.10","NOP58",2086,1853
"ENSG00000055070.16","SZRD1",2179,2180
"ENSG00000055118.14","KCNH2",226,330
"ENSG00000055130.15","CUL1",926,959
"ENSG00000055147.18","FAM114A2",164,132
"ENSG00000055163.19","CYFIP2",446,221
"ENSG00000055208.18","TAB2",1515,1246
"ENSG00000055211.13","GINM1",679,713
"ENSG00000055332.17","EIF2AK2",2684,2623
"ENSG00000055483.19","USP36",1075,820
"ENSG00000055609.17","KMT2C",2167,1667
"ENSG00000055732.12","MCOLN3",43,25
"ENSG00000055813.5","CCDC85A",2,1
"ENSG00000055917.15","PUM2",3204,2899
"ENSG00000055950.16","MRPL43",567,461
"ENSG00000055955.15","ITIH4",4,4
"ENSG00000056050.6","HPF1",84,97
"ENSG00000056097.15","ZFR",1640,1817
"ENSG00000056277.15","ZNF280C",70,96
"ENSG00000056291.17","NPFFR2",3,NA
"ENSG00000056487.15","PHF21B",NA,2
"ENSG00000056558.10","TRAF1",186,109
"ENSG00000056586.15","RC3H2",1283,1188
"ENSG00000056736.9","IL17RB",80,28
"ENSG00000056972.18","TRAF3IP2",379,274
"ENSG00000056998.19","GYG2",5,17
"ENSG00000057019.15","DCBLD2",1802,2231
"ENSG00000057149.15","SERPINB3",2,NA
"ENSG00000057252.12","SOAT1",614,1104
"ENSG00000057294.14","PKP2",1092,1041
"ENSG00000057468.6","MSH4",1,3
"ENSG00000057593.13","F7",7,3
"ENSG00000057608.16","GDI2",4122,4159
"ENSG00000057657.16","PRDM1",17,6
"ENSG00000057663.15","ATG5",500,585
"ENSG00000057704.12","TMCC3",287,419
"ENSG00000057757.9","PITHD1",479,608
"ENSG00000057935.13","MTA3",1461,1390
"ENSG00000058056.8","USP13",271,509
"ENSG00000058063.15","ATP11B",904,1193
"ENSG00000058085.14","LAMC2",4444,4704
"ENSG00000058091.16","CDK14",240,116
"ENSG00000058262.9","SEC61A1",4645,5230
"ENSG00000058272.18","PPP1R12A",1505,1456
"ENSG00000058335.15","RASGRF1",10,7
"ENSG00000058404.19","CAMK2B",61,25
"ENSG00000058453.16","CROCC",487,194
"ENSG00000058600.15","POLR3E",992,1044
"ENSG00000058668.14","ATP2B4",12399,7355
"ENSG00000058673.16","ZC3H11A",90,113
"ENSG00000058729.10","RIOK2",314,285
"ENSG00000058799.14","YIPF1",352,244
"ENSG00000058804.11","NDC1",648,764
"ENSG00000058866.14","DGKG",52,22
"ENSG00000059122.16","FLYWCH1",733,1604
"ENSG00000059145.18","UNKL",659,1369
"ENSG00000059377.16","TBXAS1",58,51
"ENSG00000059378.12","PARP12",719,695
"ENSG00000059573.8","ALDH18A1",1385,1150
"ENSG00000059588.9","TARBP1",1939,2057
"ENSG00000059691.11","GATB",108,146
"ENSG00000059728.10","MXD1",876,996
"ENSG00000059758.7","CDK17",678,658
"ENSG00000059769.19","DNAJC25",213,216
"ENSG00000059804.15","SLC2A3",871,179
"ENSG00000059915.16","PSD",171,138
"ENSG00000060069.16","CTDP1",635,491
"ENSG00000060138.12","YBX3",2450,2256
"ENSG00000060140.8","STYK1",91,172
"ENSG00000060237.16","WNK1",3946,3741
"ENSG00000060339.13","CCAR1",2107,1900
"ENSG00000060491.16","OGFR",1303,1187
"ENSG00000060558.3","GNA15",114,88
"ENSG00000060642.10","PIGV",188,195
"ENSG00000060656.19","PTPRU",2830,1008
"ENSG00000060688.12","SNRNP40",335,457
"ENSG00000060709.15","RIMBP2",28,28
"ENSG00000060718.21","COL11A1",133,8
"ENSG00000060749.15","QSER1",932,1074
"ENSG00000060762.18","MPC1",166,343
"ENSG00000060971.17","ACAA1",411,467
"ENSG00000060982.14","BCAT1",12089,13021
"ENSG00000061273.17","HDAC7",7591,5345
"ENSG00000061337.15","LZTS1",100,55
"ENSG00000061455.10","PRDM6",12,7
"ENSG00000061656.9","SPAG4",153,101
"ENSG00000061676.14","NCKAP1",6209,6230
"ENSG00000061794.12","MRPS35",872,1248
"ENSG00000061918.12","GUCY1B1",202,165
"ENSG00000061936.9","SFSWAP",1386,1214
"ENSG00000061938.17","TNK2",2086,2039
"ENSG00000061987.15","MON2",1263,1030
"ENSG00000062038.13","CDH3",1565,1238
"ENSG00000062194.15","GPBP1",2361,1924
"ENSG00000062282.14","DGAT2",47,36
"ENSG00000062370.16","ZNF112",130,85
"ENSG00000062485.18","CS",3359,4894
"ENSG00000062524.15","LTK",9,68
"ENSG00000062582.13","MRPS24",100,119
"ENSG00000062598.17","ELMO2",1318,1247
"ENSG00000062650.18","WAPL",1607,1602
"ENSG00000062716.12","VMP1",3690,3067
"ENSG00000062725.9","APPBP2",747,799
"ENSG00000062822.13","POLD1",414,538
"ENSG00000063015.19","SEZ6",1,NA
"ENSG00000063046.17","EIF4B",6977,6273
"ENSG00000063127.15","SLC6A16",32,16
"ENSG00000063169.10","BICRA",458,398
"ENSG00000063176.15","SPHK2",452,328
"ENSG00000063177.12","RPL18",4605,3541
"ENSG00000063180.8","CA11",66,24
"ENSG00000063241.7","ISOC2",689,589
"ENSG00000063244.12","U2AF2",2178,2149
"ENSG00000063245.14","EPN1",1408,1266
"ENSG00000063322.13","MED29",784,521
"ENSG00000063438.16","AHRR",65,71
"ENSG00000063587.14","ZNF275",380,265
"ENSG00000063601.16","MTMR1",352,351
"ENSG00000063660.8","GPC1",2926,1240
"ENSG00000063761.15","ADCK1",89,105
"ENSG00000063854.12","HAGH",502,690
"ENSG00000063978.15","RNF4",986,1090
"ENSG00000064012.21","CASP8",1096,824
"ENSG00000064042.17","LIMCH1",1096,787
"ENSG00000064102.14","INTS13",414,408
"ENSG00000064115.10","TM7SF3",988,1344
"ENSG00000064195.7","DLX3",180,82
"ENSG00000064199.6","SPA17",111,77
"ENSG00000064201.15","TSPAN32",18,16
"ENSG00000064205.10","WISP2",1,1
"ENSG00000064225.12","ST3GAL6",62,83
"ENSG00000064270.12","ATP2C2",237,307
"ENSG00000064300.8","NGFR",12,6
"ENSG00000064309.14","CDON",529,199
"ENSG00000064313.11","TAF2",1007,1128
"ENSG00000064393.15","HIPK2",3327,2328
"ENSG00000064419.13","TNPO3",1229,1453
"ENSG00000064489.22","BORCS8-MEF2B",11,11
"ENSG00000064490.13","RFXANK",773,740
"ENSG00000064545.14","TMEM161A",302,266
"ENSG00000064547.13","LPAR2",325,406
"ENSG00000064601.18","CTSA",3112,4029
"ENSG00000064607.16","SUGP2",1655,1965
"ENSG00000064651.13","SLC12A2",611,466
"ENSG00000064652.10","SNX24",228,258
"ENSG00000064655.18","EYA2",11,33
"ENSG00000064666.14","CNN2",1543,1942
"ENSG00000064687.12","ABCA7",102,260
"ENSG00000064692.18","SNCAIP",17,12
"ENSG00000064703.11","DDX20",284,279
"ENSG00000064726.9","BTBD1",1139,1293
"ENSG00000064763.10","FAR2",55,88
"ENSG00000064787.13","BCAS1",21,11
"ENSG00000064886.13","CHI3L2",4,3
"ENSG00000064932.15","SBNO2",1744,1509
"ENSG00000064933.17","PMS1",772,610
"ENSG00000064961.18","HMG20B",821,832
"ENSG00000064989.12","CALCRL",4,5
"ENSG00000064995.17","TAF11",733,603
"ENSG00000064999.14","ANKS1A",1310,1230
"ENSG00000065000.17","AP3D1",2121,2563
"ENSG00000065029.14","ZNF76",607,550
"ENSG00000065054.13","SLC9A3R2",791,1106
"ENSG00000065057.7","NTHL1",251,351
"ENSG00000065060.16","UHRF1BP1",624,825
"ENSG00000065135.10","GNAI3",1486,1194
"ENSG00000065150.18","IPO5",1776,1722
"ENSG00000065154.11","OAT",1324,1345
"ENSG00000065183.15","WDR3",4301,3804
"ENSG00000065243.19","PKN2",1381,1151
"ENSG00000065268.10","WDR18",291,394
"ENSG00000065308.4","TRAM2",612,409
"ENSG00000065320.8","NTN1",1942,822
"ENSG00000065325.12","GLP2R",1,NA
"ENSG00000065328.16","MCM10",150,391
"ENSG00000065357.19","DGKA",774,700
"ENSG00000065361.15","ERBB3",5349,2352
"ENSG00000065413.19","ANKRD44",77,30
"ENSG00000065427.14","KARS",1335,1251
"ENSG00000065457.10","ADAT1",143,180
"ENSG00000065485.19","PDIA5",253,443
"ENSG00000065491.8","TBC1D22B",451,513
"ENSG00000065518.7","NDUFB4",840,934
"ENSG00000065526.10","SPEN",2556,1963
"ENSG00000065534.18","MYLK",313,79
"ENSG00000065548.17","ZC3H15",1832,1977
"ENSG00000065559.14","MAP2K4",560,539
"ENSG00000065600.12","TMEM206",251,172
"ENSG00000065609.14","SNAP91",2,2
"ENSG00000065613.13","SLK",1474,1356
"ENSG00000065615.13","CYB5R4",240,295
"ENSG00000065618.19","COL17A1",20,4
"ENSG00000065621.14","GSTO2",529,604
"ENSG00000065665.20","SEC61A2",504,536
"ENSG00000065675.14","PRKCQ",6,2
"ENSG00000065717.14","TLE2",653,188
"ENSG00000065802.11","ASB1",973,1077
"ENSG00000065809.13","FAM107B",1287,1407
"ENSG00000065833.8","ME1",49,460
"ENSG00000065882.15","TBC1D1",805,812
"ENSG00000065883.15","CDK13",1354,943
"ENSG00000065911.11","MTHFD2",1944,3987
"ENSG00000065923.9","SLC9A7",164,232
"ENSG00000065970.8","FOXJ2",614,511
"ENSG00000065978.18","YBX1",5792,8173
"ENSG00000065989.15","PDE4A",234,152
"ENSG00000066027.11","PPP2R5A",1079,1282
"ENSG00000066032.18","CTNNA2",83,17
"ENSG00000066044.14","ELAVL1",2022,2362
"ENSG00000066056.13","TIE1",16,2
"ENSG00000066084.12","DIP2B",1272,820
"ENSG00000066117.14","SMARCD1",1165,874
"ENSG00000066135.12","KDM4A",938,940
"ENSG00000066136.20","NFYC",850,616
"ENSG00000066185.12","ZMYND12",34,33
"ENSG00000066230.11","SLC9A3",68,47
"ENSG00000066248.14","NGEF",139,109
"ENSG00000066279.17","ASPM",456,972
"ENSG00000066294.14","CD84",179,150
"ENSG00000066322.14","ELOVL1",1131,1373
"ENSG00000066336.11","SPI1",89,94
"ENSG00000066379.14","ZNRD1",208,156
"ENSG00000066382.16","MPPED2",201,86
"ENSG00000066422.4","ZBTB11",471,537
"ENSG00000066427.22","ATXN3",472,290
"ENSG00000066455.12","GOLGA5",828,792
"ENSG00000066468.22","FGFR2",890,154
"ENSG00000066557.5","LRRC40",290,281
"ENSG00000066583.11","ISOC1",453,490
"ENSG00000066629.17","EML1",430,184
"ENSG00000066651.19","TRMT11",251,234
"ENSG00000066654.13","THUMPD1",843,745
"ENSG00000066697.14","MSANTD3",296,406
"ENSG00000066735.14","KIF26A",195,114
"ENSG00000066739.11","ATG2B",618,421
"ENSG00000066777.8","ARFGEF1",2340,2298
"ENSG00000066827.15","ZFAT",218,133
"ENSG00000066855.15","MTFR1",335,740
"ENSG00000066923.17","STAG3",174,91
"ENSG00000066926.10","FECH",329,460
"ENSG00000066933.15","MYO9A",530,435
"ENSG00000067057.16","PFKP",3904,3558
"ENSG00000067064.11","IDI1",645,3167
"ENSG00000067066.16","SP100",829,507
"ENSG00000067082.14","KLF6",6397,3077
"ENSG00000067113.16","PLPP1",97,85
"ENSG00000067141.16","NEO1",2678,1346
"ENSG00000067167.7","TRAM1",7246,5677
"ENSG00000067177.14","PHKA1",84,123
"ENSG00000067182.7","TNFRSF1A",1957,1499
"ENSG00000067191.15","CACNB1",162,192
"ENSG00000067208.14","EVI5",348,285
"ENSG00000067221.13","STOML1",122,181
"ENSG00000067225.17","PKM",15807,18342
"ENSG00000067248.9","DHX29",470,394
"ENSG00000067334.13","DNTTIP2",854,887
"ENSG00000067365.14","METTL22",228,268
"ENSG00000067369.13","TP53BP1",2213,1687
"ENSG00000067445.20","TRO",554,187
"ENSG00000067533.5","RRP15",508,316
"ENSG00000067560.10","RHOA",2784,3211
"ENSG00000067596.11","DHX8",789,774
"ENSG00000067601.7","PMS2P4",20,29
"ENSG00000067606.16","PRKCZ",461,335
"ENSG00000067704.9","IARS2",2103,2495
"ENSG00000067715.13","SYT1",29,38
"ENSG00000067798.15","NAV3",8,10
"ENSG00000067829.18","IDH3G",208,224
"ENSG00000067836.12","ROGDI",498,338
"ENSG00000067840.12","PDZD4",5,9
"ENSG00000067842.17","ATP2B3",3,NA
"ENSG00000067900.7","ROCK1",1282,1049
"ENSG00000067955.13","CBFB",910,722
"ENSG00000067992.13","PDK3",49,27
"ENSG00000068001.13","HYAL2",484,367
"ENSG00000068024.16","HDAC4",563,431
"ENSG00000068028.17","RASSF1",210,311
"ENSG00000068078.18","FGFR3",395,386
"ENSG00000068079.7","IFI35",155,158
"ENSG00000068097.14","HEATR6",254,156
"ENSG00000068120.14","COASY",923,1068
"ENSG00000068137.14","PLEKHH3",405,652
"ENSG00000068305.17","MEF2A",981,811
"ENSG00000068308.13","OTUD5",617,461
"ENSG00000068323.16","TFE3",583,659
"ENSG00000068354.15","TBC1D25",210,154
"ENSG00000068366.19","ACSL4",506,508
"ENSG00000068383.18","INPP5A",603,332
"ENSG00000068394.10","GPKOW",159,172
"ENSG00000068400.13","GRIPAP1",862,959
"ENSG00000068438.14","FTSJ1",225,181
"ENSG00000068489.12","PRR11",262,735
"ENSG00000068615.18","REEP1",15,43
"ENSG00000068650.18","ATP11A",3987,5517
"ENSG00000068654.15","POLR1A",1906,1736
"ENSG00000068697.6","LAPTM4A",7236,5822
"ENSG00000068724.15","TTC7A",1165,1066
"ENSG00000068745.14","IP6K2",926,765
"ENSG00000068781.21","STON1-GTF2A1L",NA,1
"ENSG00000068784.12","SRBD1",226,326
"ENSG00000068796.16","KIF2A",615,647
"ENSG00000068831.18","RASGRP2",19,15
"ENSG00000068878.14","PSME4",2482,2702
"ENSG00000068885.14","IFT80",513,389
"ENSG00000068903.19","SIRT2",488,512
"ENSG00000068912.13","ERLEC1",1108,1247
"ENSG00000068971.13","PPP2R5B",471,851
"ENSG00000068976.13","PYGM",96,24
"ENSG00000069011.15","PITX1",2,1
"ENSG00000069020.18","MAST4",130,188
"ENSG00000069122.18","ADGRF5",13,5
"ENSG00000069188.16","SDK2",224,90
"ENSG00000069248.11","NUP133",1071,880
"ENSG00000069275.12","NUCKS1",5104,6871
"ENSG00000069329.17","VPS35",1979,1781
"ENSG00000069345.11","DNAJA2",1057,1059
"ENSG00000069399.14","BCL3",655,328
"ENSG00000069424.14","KCNAB2",355,368
"ENSG00000069431.11","ABCC9",NA,5
"ENSG00000069482.6","GAL",5,14
"ENSG00000069493.14","CLEC2D",182,141
"ENSG00000069509.5","FUNDC1",97,147
"ENSG00000069535.13","MAOB",10,9
"ENSG00000069667.15","RORA",13,9
"ENSG00000069696.6","DRD4",50,13
"ENSG00000069702.10","TGFBR3",396,210
"ENSG00000069764.9","PLA2G10",2,2
"ENSG00000069812.11","HES2",451,330
"ENSG00000069849.10","ATP1B3",543,681
"ENSG00000069869.16","NEDD4",33,92
"ENSG00000069943.9","PIGB",135,151
"ENSG00000069956.11","MAPK6",1374,1697
"ENSG00000069966.18","GNB5",385,383
"ENSG00000069974.15","RAB27A",319,723
"ENSG00000069998.12","HDHD5",237,242
"ENSG00000070010.18","UFD1",528,923
"ENSG00000070018.8","LRP6",1542,1254
"ENSG00000070019.4","GUCY2C",NA,5
"ENSG00000070047.11","PHRF1",1353,1291
"ENSG00000070061.14","ELP1",729,704
"ENSG00000070081.16","NUCB2",873,885
"ENSG00000070087.14","PFN2",1716,3636
"ENSG00000070159.13","PTPN3",743,1135
"ENSG00000070182.20","SPTB",60,95
"ENSG00000070190.12","DAPP1",451,1440
"ENSG00000070193.4","FGF10",1,NA
"ENSG00000070214.15","SLC44A1",1168,972
"ENSG00000070269.13","TMEM260",571,597
"ENSG00000070366.13","SMG6",599,557
"ENSG00000070367.15","EXOC5",880,1083
"ENSG00000070371.15","CLTCL1",44,54
"ENSG00000070388.11","FGF22",3,3
"ENSG00000070404.9","FSTL3",771,291
"ENSG00000070413.19","DGCR2",1449,1072
"ENSG00000070423.17","RNF126",332,339
"ENSG00000070444.14","MNT",1109,623
"ENSG00000070476.14","ZXDC",388,479
"ENSG00000070495.14","JMJD6",323,476
"ENSG00000070501.11","POLB",441,492
"ENSG00000070526.14","ST6GALNAC1",298,264
"ENSG00000070540.12","WIPI1",419,678
"ENSG00000070601.9","FRMPD1",40,19
"ENSG00000070610.14","GBA2",1219,881
"ENSG00000070614.14","NDST1",1444,1171
"ENSG00000070669.16","ASNS",57,106
"ENSG00000070718.11","AP3M2",837,1358
"ENSG00000070729.13","CNGB1",60,29
"ENSG00000070731.10","ST6GALNAC2",152,59
"ENSG00000070748.18","CHAT",1,NA
"ENSG00000070756.15","PABPC1",16984,15020
"ENSG00000070759.16","TESK2",76,56
"ENSG00000070761.7","CFAP20",361,410
"ENSG00000070770.8","CSNK2A2",976,870
"ENSG00000070778.12","PTPN21",746,358
"ENSG00000070785.16","EIF2B3",141,205
"ENSG00000070808.15","CAMK2A",11,1
"ENSG00000070814.19","TCOF1",758,927
"ENSG00000070831.15","CDC42",419,365
"ENSG00000070882.12","OSBPL3",2749,2682
"ENSG00000070886.11","EPHA8",3,NA
"ENSG00000070915.9","SLC12A3",6,7
"ENSG00000070950.9","RAD18",292,216
"ENSG00000070961.15","ATP2B1",2398,1722
"ENSG00000070985.13","TRPM5",102,39
"ENSG00000071051.13","NCK2",1102,834
"ENSG00000071054.16","MAP4K4",3276,2739
"ENSG00000071073.12","MGAT4A",854,770
"ENSG00000071082.10","RPL31",8444,5789
"ENSG00000071127.16","WDR1",3820,3318
"ENSG00000071189.21","SNX13",697,861
"ENSG00000071205.11","ARHGAP10",45,53
"ENSG00000071242.11","RPS6KA2",1407,2065
"ENSG00000071243.15","ING3",370,264
"ENSG00000071246.10","VASH1",206,98
"ENSG00000071282.11","LMCD1",206,127
"ENSG00000071462.11","BUD23",1523,2052
"ENSG00000071537.13","SEL1L",2039,1888
"ENSG00000071539.13","TRIP13",171,309
"ENSG00000071553.16","ATP6AP1",1640,2254
"ENSG00000071564.14","TCF3",1145,995
"ENSG00000071575.11","TRIB2",2190,1040
"ENSG00000071626.16","DAZAP1",1499,1793
"ENSG00000071655.17","MBD3",570,474
"ENSG00000071794.15","HLTF",1028,1217
"ENSG00000071859.14","FAM50A",385,500
"ENSG00000071889.16","FAM3A",267,251
"ENSG00000071894.16","CPSF1",3878,2575
"ENSG00000071909.18","MYO3B",775,306
"ENSG00000071967.11","CYBRD1",381,140
"ENSG00000071994.10","PDCD2",1092,950
"ENSG00000072041.16","SLC6A15",12,1
"ENSG00000072042.12","RDH11",1010,2092
"ENSG00000072062.13","PRKACA",792,978
"ENSG00000072071.16","ADGRL1",802,1221
"ENSG00000072110.13","ACTN1",2905,2902
"ENSG00000072121.15","ZFYVE26",567,664
"ENSG00000072133.10","RPS6KA6",41,41
"ENSG00000072134.15","EPN2",1480,980
"ENSG00000072135.12","PTPN18",625,660
"ENSG00000072163.19","LIMS2",244,117
"ENSG00000072182.12","ASIC4",13,11
"ENSG00000072195.14","SPEG",1213,821
"ENSG00000072201.13","LNX1",164,81
"ENSG00000072210.18","ALDH3A2",1302,939
"ENSG00000072274.12","TFRC",3986,2989
"ENSG00000072310.16","SREBF1",1778,1846
"ENSG00000072364.12","AFF4",3957,3552
"ENSG00000072401.14","UBE2D1",546,320
"ENSG00000072415.8","MPP5",624,843
"ENSG00000072422.16","RHOBTB1",393,150
"ENSG00000072501.17","SMC1A",709,816
"ENSG00000072506.12","HSD17B10",259,320
"ENSG00000072518.20","MARK2",1402,1271
"ENSG00000072571.19","HMMR",167,479
"ENSG00000072609.17","CHFR",981,1049
"ENSG00000072657.8","TRHDE",4,1
"ENSG00000072682.18","P4HA2",915,563
"ENSG00000072694.20","FCGR2B",33,15
"ENSG00000072736.18","NFATC3",536,403
"ENSG00000072756.16","TRNT1",319,299
"ENSG00000072778.19","ACADVL",5255,5909
"ENSG00000072786.12","STK10",412,414
"ENSG00000072803.17","FBXW11",1013,1008
"ENSG00000072818.11","ACAP1",8,16
"ENSG00000072832.14","CRMP1",25,17
"ENSG00000072840.12","EVC",258,207
"ENSG00000072849.10","DERL2",798,734
"ENSG00000072858.10","SIDT1",2,7
"ENSG00000072864.14","NDE1",243,346
"ENSG00000072952.18","MRVI1",19,8
"ENSG00000072954.6","TMEM38A",45,93
"ENSG00000072958.8","AP1M1",403,372
"ENSG00000073008.14","PVR",767,1004
"ENSG00000073050.11","XRCC1",449,485
"ENSG00000073060.15","SCARB1",341,695
"ENSG00000073067.13","CYP2W1",84,10
"ENSG00000073111.13","MCM2",768,843
"ENSG00000073146.15","MOV10L1",3,18
"ENSG00000073150.13","PANX2",87,179
"ENSG00000073169.13","SELENOO",132,161
"ENSG00000073282.12","TP63",22,16
"ENSG00000073331.17","ALPK1",260,295
"ENSG00000073350.13","LLGL2",3577,3031
"ENSG00000073417.14","PDE8A",358,639
"ENSG00000073464.11","CLCN4",93,133
"ENSG00000073536.17","NLE1",162,145
"ENSG00000073578.16","SDHA",1258,1509
"ENSG00000073584.19","SMARCE1",521,353
"ENSG00000073598.5","FNDC8",1,1
"ENSG00000073605.18","GSDMB",358,342
"ENSG00000073614.12","KDM5A",1590,1263
"ENSG00000073670.13","ADAM11",78,40
"ENSG00000073711.10","PPP2R3A",340,176
"ENSG00000073712.14","FERMT2",1027,300
"ENSG00000073734.9","ABCB11",8,6
"ENSG00000073737.16","DHRS9",354,345
"ENSG00000073756.11","PTGS2",153,14
"ENSG00000073792.15","IGF2BP2",4807,4326
"ENSG00000073803.13","MAP3K13",157,99
"ENSG00000073849.14","ST6GAL1",3390,1842
"ENSG00000073905.8","VDAC1P1",1,1
"ENSG00000073910.21","FRY",269,49
"ENSG00000073921.17","PICALM",2794,2289
"ENSG00000073969.18","NSF",473,493
"ENSG00000074047.21","GLI2",164,62
"ENSG00000074054.18","CLASP1",1497,1334
"ENSG00000074071.14","MRPS34",715,884
"ENSG00000074181.8","NOTCH3",4105,2474
"ENSG00000074201.8","CLNS1A",842,721
"ENSG00000074211.13","PPP2R2C",107,239
"ENSG00000074219.13","TEAD2",1711,921
"ENSG00000074266.19","EED",350,378
"ENSG00000074276.10","CDHR2",6,1
"ENSG00000074317.10","SNCB",1,4
"ENSG00000074319.12","TSG101",1112,887
"ENSG00000074356.16","NCBP3",1534,1127
"ENSG00000074370.17","ATP2A3",172,136
"ENSG00000074410.13","CA12",78,51
"ENSG00000074416.14","MGLL",986,666
"ENSG00000074527.11","NTN4",1457,385
"ENSG00000074582.13","BCS1L",388,358
"ENSG00000074590.13","NUAK1",224,174
"ENSG00000074603.18","DPP8",747,710
"ENSG00000074621.13","SLC24A1",376,377
"ENSG00000074657.13","ZNF532",1649,1024
"ENSG00000074660.15","SCARF1",79,272
"ENSG00000074695.5","LMAN1",2974,4300
"ENSG00000074696.12","HACD3",2237,2806
"ENSG00000074706.13","IPCEF1",14,4
"ENSG00000074755.14","ZZEF1",1020,993
"ENSG00000074800.15","ENO1",10615,11241
"ENSG00000074842.7","MYDGF",665,850
"ENSG00000074855.10","ANO8",911,708
"ENSG00000074935.13","TUBE1",212,245
"ENSG00000074964.16","ARHGEF10L",508,338
"ENSG00000074966.10","TXK",31,10
"ENSG00000075035.9","WSCD2",1,NA
"ENSG00000075073.14","TACR2",2,2
"ENSG00000075089.9","ACTR6",569,1080
"ENSG00000075131.9","TIPIN",68,92
